path,category,filename,bytes,sha256,source_url,product,doc_type,title
knowledge_fabric/fda_files/documents/K200403_Stat_Profile_Prime_Plus_Analyzer_System.pdf,fda_document,K200403_Stat_Profile_Prime_Plus_Analyzer_System.pdf,310942,416ad37112da42c95ffc9e784711f5e888bb91e45047e8a7ba2bc05a786afa9d,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/docs_source/fda_regulatory/K200403_Stat_Profile_Prime_Plus_Analyzer_System.pdf,,FDA 510(k),K200403 Stat Profile Prime Plus Analyzer System
knowledge_fabric/fda_files/documents/K203549_Nova_Primary_Glucose_Analyzer_System.pdf,fda_document,K203549_Nova_Primary_Glucose_Analyzer_System.pdf,431156,e7e0616d48ae8a3ea55c1e9510bcb9e5728ee1a3c2d8a420b08be412c5a4c09c,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/docs_source/fda_regulatory/K203549_Nova_Primary_Glucose_Analyzer_System.pdf,,FDA 510(k),K203549 Nova Primary Glucose Analyzer System
knowledge_fabric/fda_files/documents/K203549_REVIEW_Nova_Primary_Glucose_Analyzer_System.pdf,fda_document,K203549_REVIEW_Nova_Primary_Glucose_Analyzer_System.pdf,317075,849ade99d4f1e737b022dc90535b7de86f154e1a6619fd7ff8f73b84610384d9,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/docs_source/fda_regulatory/K203549_REVIEW_Nova_Primary_Glucose_Analyzer_System.pdf,,FDA 510(k),K203549 REVIEW Nova Primary Glucose Analyzer System
"knowledge_fabric/fda_files/documents/K221326_Nova_Allegro_HbA1c_Assay,_Nova_Allegro_Analyzer.pdf",fda_document,"K221326_Nova_Allegro_HbA1c_Assay,_Nova_Allegro_Analyzer.pdf",2667893,3421eab81e762b21cc9b5771a448db459f69e04478e2f648cbc56311e8746de3,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/docs_source/fda_regulatory/K221326_Nova_Allegro_HbA1c_Assay%2C_Nova_Allegro_Analyzer.pdf,,FDA 510(k),"K221326 Nova Allegro HbA1c Assay, Nova Allegro Analyzer"
"knowledge_fabric/fda_files/documents/K221326_REVIEW_Nova_Allegro_HbA1c_Assay,_Nova_Allegro_Analyzer.pdf",fda_document,"K221326_REVIEW_Nova_Allegro_HbA1c_Assay,_Nova_Allegro_Analyzer.pdf",352272,c35a391b7a37433df9d0200bc58030bdfe952760597fc1025beb1350ec41afaa,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/docs_source/fda_regulatory/K221326_REVIEW_Nova_Allegro_HbA1c_Assay%2C_Nova_Allegro_Analyzer.pdf,,FDA 510(k),"K221326 REVIEW Nova Allegro HbA1c Assay, Nova Allegro Analyzer"
"knowledge_fabric/fda_files/documents/K221813_Nova_Allegro_UACR_Assay,_Nova_Allegro_Analyzer.pdf",fda_document,"K221813_Nova_Allegro_UACR_Assay,_Nova_Allegro_Analyzer.pdf",2713428,2158cdf4ecbd13ec438a27cb056defc822d542f04e359718097cbd718c369284,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/docs_source/fda_regulatory/K221813_Nova_Allegro_UACR_Assay%2C_Nova_Allegro_Analyzer.pdf,,FDA 510(k),"K221813 Nova Allegro UACR Assay, Nova Allegro Analyzer"
"knowledge_fabric/fda_files/documents/K221813_REVIEW_Nova_Allegro_UACR_Assay,_Nova_Allegro_Analyzer.pdf",fda_document,"K221813_REVIEW_Nova_Allegro_UACR_Assay,_Nova_Allegro_Analyzer.pdf",318506,b4f670e3c6856b33a4845560dd0f49957d30ad2354a42052d2e4b5bd12424de5,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/docs_source/fda_regulatory/K221813_REVIEW_Nova_Allegro_UACR_Assay%2C_Nova_Allegro_Analyzer.pdf,,FDA 510(k),"K221813 REVIEW Nova Allegro UACR Assay, Nova Allegro Analyzer"
knowledge_fabric/fda_files/documents/K221900_REVIEW_Stat_Profile_Prime_Plus_Analyzer_System.pdf,fda_document,K221900_REVIEW_Stat_Profile_Prime_Plus_Analyzer_System.pdf,445423,c5ce009399236286c01b2f2e9ea4703fae2fb62a193382e74256f08638bb64d4,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/docs_source/fda_regulatory/K221900_REVIEW_Stat_Profile_Prime_Plus_Analyzer_System.pdf,,FDA 510(k),K221900 REVIEW Stat Profile Prime Plus Analyzer System
knowledge_fabric/fda_files/documents/K221900_Stat_Profile_Prime_Plus_Analyzer_System.pdf,fda_document,K221900_Stat_Profile_Prime_Plus_Analyzer_System.pdf,2752175,614bf76a98e507369ecaff8e6d1163440d00f5950a48e0b71304e2369fd81411,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/docs_source/fda_regulatory/K221900_Stat_Profile_Prime_Plus_Analyzer_System.pdf,,FDA 510(k),K221900 Stat Profile Prime Plus Analyzer System
knowledge_fabric/fda_files/documents/K232075_REVIEW_StatStrip_Glucose_Hospital_Meter_System.pdf,fda_document,K232075_REVIEW_StatStrip_Glucose_Hospital_Meter_System.pdf,241868,4014996a6881e4d3fcbefdb45d00024db181acc0edbcdada3dc3631320b90d83,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/docs_source/fda_regulatory/K232075_REVIEW_StatStrip_Glucose_Hospital_Meter_System.pdf,,FDA 510(k),K232075 REVIEW StatStrip Glucose Hospital Meter System
